Bloomington,NE,40.09,-99.03
Blue Hill,NE,40.33,-98.44
Campbell,NE,40.29,-98.73
Clay Center,NE,40.52,-98.05
Deweese,NE,40.35,-98.13
Edgar,NE,40.36,-97.97
Edison,NE,40.27,-99.77
Elwood,NE,40.58,-99.86
Fairfield,NE,40.43,-98.1
Franklin,NE,40.09,-98.95
Funk,NE,40.46,-99.24
Glenvil,NE,40.5,-98.25
Guide Rock,NE,40.07,-98.32
Hardy,NE,40.01,-97.92
Harvard,NE,40.61,-98.09
Heartwell,NE,40.56,-98.78
Hendley,NE,40.13,-99.97
Hildreth,NE,40.33,-99.04
Holbrook,NE,40.3,-100.01
Holdrege,NE,40.44,-99.37
Holstein,NE,40.46,-98.65
Inavale,NE,40.09,-98.63
Inland,NE,40.59,-98.22
Juniata,NE,40.58,-98.5
Kenesaw,NE,40.61,-98.65
Lawrence,NE,40.29,-98.25
Loomis,NE,40.47,-99.5
Minden,NE,40.5,-98.95
Naponee,NE,40.07,-99.13
Nelson,NE,40.2,-98.06
Oak,NE,40.23,-97.9
Orleans,NE,40.13,-99.45
Oxford,NE,40.25,-99.63
Ragan,NE,40.31,-99.29
Red Cloud,NE,40.08,-98.52
Republican City,NE,40.1,-99.22
Riverton,NE,40.08,-98.75
Roseland,NE,40.47,-98.55
Ruskin,NE,40.14,-97.86
Saronville,NE,40.6,-97.93
Smithfield,NE,40.57,-99.74
Stamford,NE,40.13,-99.59
Superior,NE,40.02,-98.06
Sutton,NE,40.6,-97.85
Trumbull,NE,40.68,-98.27
Upland,NE,40.31,-98.9
Wilcox,NE,40.36,-99.16
Mc Cook,NE,40.2,-100.62
Bartley,NE,40.25,-100.3
Benkelman,NE,40.05,-101.53
Cambridge,NE,40.28,-100.17
Champion,NE,40.46,-101.71
Culbertson,NE,40.22,-100.83
Curtis,NE,40.63,-100.51
Danbury,NE,40.03,-100.4
Enders,NE,40.44,-101.52
Eustis,NE,40.66,-100.02
Farnam,NE,40.7,-100.21
Haigler,NE,40.01,-101.93
Hayes Center,NE,40.51,-101.02
Imperial,NE,40.51,-101.63
Indianola,NE,40.23,-100.41
Lebanon,NE,40.04,-100.27
Max,NE,40.11,-101.4
Maywood,NE,40.65,-100.62
Moorefield,NE,40.68,-100.4
Palisade,NE,40.34,-101.1
Parks,NE,40.04,-101.73
Stockville,NE,40.53,-100.38
Stratton,NE,40.15,-101.22
Trenton,NE,40.17,-101.01
Wauneta,NE,40.41,-101.37
Wilsonville,NE,40.11,-100.1
North Platte,NE,41.13,-100.77
North Platte,NE,41.13,-100.77
Arnold,NE,41.42,-100.19
Arthur,NE,41.57,-101.69
Big Springs,NE,41.06,-102.07
Brady,NE,41.02,-100.36
Broadwater,NE,41.59,-102.85
Brule,NE,41.09,-101.88
Bushnell,NE,41.23,-103.89
Chappell,NE,41.09,-102.46
Cozad,NE,40.86,-99.98
Dalton,NE,41.4,-102.97
Dickens,NE,40.82,-100.99
Dix,NE,41.23,-103.48
Elsie,NE,40.84,-101.38
Elsmere,NE,42.16,-100.18
Gothenburg,NE,40.92,-100.16
Grant,NE,40.84,-101.72
Gurley,NE,41.32,-102.97
Halsey,NE,41.9,-100.26
Hershey,NE,41.15,-101
Keystone,NE,41.22,-101.59
Kimball,NE,41.23,-103.65
Lemoyne,NE,41.28,-101.8
Lewellen,NE,41.33,-102.14
Lisco,NE,41.5,-102.62
Lodgepole,NE,41.14,-102.63
Madrid,NE,40.84,-101.54
Maxwell,NE,41.07,-100.52
Mullen,NE,42.04,-101.04
Ogallala,NE,41.13,-101.72
Oshkosh,NE,41.4,-102.34
Paxton,NE,41.12,-101.35
Potter,NE,41.21,-103.31
Purdum,NE,42.07,-100.26
Sidney,NE,41.13,-102.97
Seneca,NE,42.04,-100.83
Sidney,NE,41.13,-102.97
Stapleton,NE,41.47,-100.51
Sutherland,NE,41.15,-101.12
Thedford,NE,41.97,-100.57
Tryon,NE,41.55,-100.94
Venango,NE,40.76,-102.04
Wallace,NE,40.83,-101.16
Wellfleet,NE,40.75,-100.73
Willow Island,NE,40.88,-100.06
Oshkosh,NE,41.4,-102.34
Valentine,NE,42.87,-100.55
Ainsworth,NE,42.54,-99.85
Cody,NE,42.93,-101.24
Crookston,NE,42.92,-100.75
Johnstown,NE,42.57,-100.05
Kilgore,NE,42.93,-100.95
Long Pine,NE,42.53,-99.7
Merriman,NE,42.92,-101.7
Nenzel,NE,42.92,-101.1
Sparks,NE,42.93,-100.26
Wood Lake,NE,42.63,-100.23
Alliance,NE,42.1,-102.87
Angora,NE,41.87,-103.1
Ashby,NE,42.02,-101.93
Bayard,NE,41.75,-103.32
Bingham,NE,42.01,-102.06
Bridgeport,NE,41.66,-103.09
Chadron,NE,42.82,-103
Crawford,NE,42.68,-103.41
Ellsworth,NE,42.06,-102.28
Gering,NE,41.82,-103.66
Gordon,NE,42.8,-102.2
Harrisburg,NE,41.55,-103.74
Harrison,NE,42.68,-103.88
Hay Springs,NE,42.68,-102.68
Hemingford,NE,42.32,-103.07
Hyannis,NE,42,-101.76
Lakeside,NE,42.06,-102.46
Lyman,NE,41.91,-104.03
Mcgrew,NE,41.74,-103.41
Marsland,NE,42.44,-103.3
Melbeta,NE,41.78,-103.51
Minatare,NE,41.81,-103.5
Mitchell,NE,41.94,-103.8
Morrill,NE,41.96,-103.92
Rushville,NE,42.71,-102.46
Scottsbluff,NE,41.86,-103.66
Scottsbluff,NE,41.86,-103.66
Whiteclay,NE,42.95,-102.59
Whitman,NE,42.04,-101.53
Whitney,NE,42.78,-103.25
Amherst,NH,42.86,-71.61
Auburn,NH,43,-71.34
Brookline,NH,42.73,-71.66
Candia,NH,43.07,-71.27
Chester,NH,42.95,-71.25
Deerfield,NH,43.14,-71.21
Derry,NH,42.89,-71.28
East Candia,NH,43.05,-71.27
East Derry,NH,42.88,-71.27
Epping,NH,43.03,-71.07
Francestown,NH,42.98,-71.8
Fremont,NH,42.99,-71.14
Goffstown,NH,43.01,-71.6
Dunbarton,NH,43.1,-71.59
Greenfield,NH,42.95,-71.85
Greenville,NH,42.76,-71.79
Hollis,NH,42.73,-71.58
Hudson,NH,42.76,-71.43
Litchfield,NH,42.83,-71.46
Londonderry,NH,42.85,-71.36
Merrimack,NH,42.86,-71.48
Milford,NH,42.83,-71.66
Mont Vernon,NH,42.9,-71.66
Nashua,NH,42.74,-71.49
Nashua,NH,42.74,-71.49
Nashua,NH,42.74,-71.49
Nashua,NH,42.74,-71.49
Nashua,NH,42.74,-71.49
New Boston,NH,42.96,-71.68
New Ipswich,NH,42.75,-71.85
North Salem,NH,42.83,-71.22
Pelham,NH,42.73,-71.31
Raymond,NH,43.03,-71.17
Salem,NH,42.78,-71.2
Lyndeborough,NH,42.9,-71.75
Temple,NH,42.81,-71.83
Wilton,NH,42.84,-71.73
Windham,NH,42.8,-71.3
Manchester,NH,42.99,-71.45
Manchester,NH,42.99,-71.45
Manchester,NH,42.99,-71.45
Manchester,NH,42.99,-71.45
Manchester,NH,42.99,-71.45
Hooksett,NH,43.09,-71.45
Manchester,NH,42.99,-71.45
Manchester,NH,42.99,-71.45
Manchester,NH,42.99,-71.45
Bedford,NH,42.95,-71.5
Manchester,NH,42.99,-71.45
Waterville Valley,NH,43.95,-71.5
Andover,NH,43.43,-71.82
Ashland,NH,43.69,-71.63
Barnstead,NH,43.33,-71.29
Belmont,NH,43.44,-71.47
Bradford,NH,43.27,-71.96
Bristol,NH,43.6,-71.74
Campton,NH,43.86,-71.63
Canterbury,NH,43.33,-71.56
Center Barnstead,NH,43.33,-71.23
Center Harbor,NH,43.7,-71.22
Center Sandwich,NH,43.83,-71.47
Contoocook,NH,43.22,-71.71
Danbury,NH,43.52,-71.86
East Andover,NH,43.48,-71.76
Elkins,NH,43.4,-71.94
Epsom,NH,43.22,-71.33
Franklin,NH,43.45,-71.66
Gilmanton,NH,43.42,-71.41
Glencliff,NH,43.98,-71.9
Grafton,NH,43.55,-71.94
Hebron,NH,43.69,-71.8
Henniker,NH,43.17,-71.81
Hill,NH,43.52,-71.7
Hillsborough,NH,43.12,-71.92
Holderness,NH,43.73,-71.58
Laconia,NH,43.56,-71.48
Laconia,NH,43.56,-71.48
Gilford,NH,43.53,-71.38
Lincoln,NH,44.04,-71.67
Lochmere,NH,43.47,-71.56
Meredith,NH,43.65,-71.5
Moultonborough,NH,43.75,-71.39
Newbury,NH,43.32,-72.03
New Hampton,NH,43.6,-71.65
New London,NH,43.41,-71.98
Chichester,NH,43.25,-71.39
North Sandwich,NH,43.86,-71.38
North Sutton,NH,43.36,-71.94
Northwood,NH,43.19,-71.15
North Woodstock,NH,44.01,-71.73
Pittsfield,NH,43.3,-71.33
Plymouth,NH,43.73,-71.69
Rumney,NH,43.8,-71.81
Salisbury,NH,43.38,-71.71
Sanbornton,NH,43.48,-71.58
South Newbury,NH,43.29,-72
South Sutton,NH,43.31,-71.92
Stinson Lake,NH,43.86,-71.8
Suncook,NH,43.13,-71.45
Tilton,NH,43.44,-71.58
Warner,NH,43.28,-71.81
Warren,NH,43.92,-71.89
Washington,NH,43.17,-72.09
Weare,NH,43.1,-71.73
Wentworth,NH,43.87,-71.91
Springfield,NH,43.49,-72.03
Thornton,NH,43.93,-71.62
Wilmot,NH,43.45,-71.91
Winnisquam,NH,43.5,-71.49
Nottingham,NH,43.11,-71.1
West Nottingham,NH,43.13,-71.12
Woodstock,NH,43.97,-71.68
Tilton,NH,43.44,-71.58
Tilton,NH,43.44,-71.58
Concord,NH,43.23,-71.56
Concord,NH,43.23,-71.56
Concord,NH,43.23,-71.56
Bow,NH,43.13,-71.54
Concord,NH,43.23,-71.56
Loudon,NH,43.28,-71.46
Keene,NH,42.95,-72.29
Keene,NH,42.95,-72.29
Antrim,NH,43.03,-71.94
Ashuelot,NH,42.81,-72.44
Bennington,NH,43,-71.93
Chesterfield,NH,42.88,-72.46
Dublin,NH,42.91,-72.06
Sullivan,NH,43.01,-72.21
Swanzey,NH,42.86,-72.28
Fitzwilliam,NH,42.78,-72.15
Gilsum,NH,43.05,-72.26
Hancock,NH,42.96,-71.98
Harrisville,NH,42.95,-72.1
Hinsdale,NH,42.78,-72.48
Jaffrey,NH,42.81,-72.02
Marlborough,NH,42.9,-72.21
Marlow,NH,43.11,-72.2
Nelson,NH,42.99,-72.12
Peterborough,NH,42.87,-71.96
Rindge,NH,42.75,-72.01
Spofford,NH,42.9,-72.4
Stoddard,NH,43.08,-72.1
Troy,NH,42.83,-72.18
West Chesterfield,NH,42.87,-72.51
Westmoreland,NH,42.96,-72.45
West Peterborough,NH,42.85,-71.96
West Swanzey,NH,42.87,-72.32
Winchester,NH,42.77,-72.38
Littleton,NH,44.31,-71.76
Berlin,NH,44.48,-71.25
Bethlehem,NH,44.28,-71.68
Bretton Woods,NH,44.34,-71.55
Colebrook,NH,44.89,-71.49
Errol,NH,44.78,-71.13
Franconia,NH,44.22,-71.74
Gorham,NH,44.39,-71.18
Groveton,NH,44.59,-71.51
Jefferson,NH,44.41,-71.47
Lancaster,NH,44.48,-71.56
Lisbon,NH,44.21,-71.9
Sugar Hill,NH,44.23,-71.78
Milan,NH,44.57,-71.18
Mount Washington,NH,44.27,-71.3
North Stratford,NH,44.76,-71.58
Pittsburg,NH,45.05,-71.39
Randolph,NH,44.37,-71.25
Twin Mountain,NH,44.3,-71.5
West Stewartstown,NH,44.95,-71.49
Whitefield,NH,44.37,-71.61
Acworth,NH,43.21,-72.29
Alstead,NH,43.15,-72.36
Charlestown,NH,43.23,-72.42
Drewsville,NH,43.12,-72.39
Lempster,NH,43.23,-72.21
South Acworth,NH,43.18,-72.32
Walpole,NH,43.08,-72.43
North Walpole,NH,43.14,-72.44
Bath,NH,44.16,-71.96
Canaan,NH,43.64,-72.01
Claremont,NH,43.37,-72.33
Cornish,NH,43.48,-72.32
Cornish Flat,NH,43.49,-72.27
Enfield,NH,43.64,-72.14
Enfield Center,NH,43.57,-72.11
Etna,NH,43.71,-72.19
Georges Mills,NH,43.42,-72.07
Goshen,NH,43.3,-72.14
Grantham,NH,43.48,-72.13
Guild,NH,43.37,-72.14
Hanover,NH,43.7,-72.27
Lebanon,NH,43.63,-72.25
Haverhill,NH,44.03,-72.06
Lebanon,NH,43.63,-72.25
Lyme,NH,43.8,-72.15
Lyme Center,NH,43.83,-72.1
Meriden,NH,43.52,-72.27
Monroe,NH,44.28,-72.01
Newport,NH,43.37,-72.17
North Haverhill,NH,44.09,-71.99
Orford,NH,43.89,-72.06
Piermont,NH,43.96,-72.08
Pike,NH,44,-72
Plainfield,NH,43.53,-72.35
Sunapee,NH,43.38,-72.08
West Lebanon,NH,43.62,-72.29
Woodsville,NH,44.14,-72.02
Portsmouth,NH,43.05,-70.78
Portsmouth,NH,43.05,-70.78
Portsmouth,NH,43.05,-70.78
Portsmouth,NH,43.05,-70.78
Newington,NH,43.23,-70.82
Alton,NH,43.45,-71.21
Alton Bay,NH,43.48,-71.24
Atkinson,NH,42.83,-71.14
Bartlett,NH,44.08,-71.27
Center Conway,NH,43.97,-71.04
Center Ossipee,NH,43.76,-71.12
Center Strafford,NH,43.26,-71.11
Center Tuftonboro,NH,43.71,-71.25
Chocorua,NH,43.89,-71.24
Conway,NH,43.97,-71.12
Danville,NH,42.91,-71.12
Dover,NH,43.19,-70.87
Dover,NH,43.19,-70.87
Dover,NH,43.19,-70.87
Madbury,NH,43.17,-70.93
Durham,NH,43.13,-70.92
Barrington,NH,43.22,-71.04
East Hampstead,NH,42.88,-71.13
East Kingston,NH,42.92,-71.01
East Wakefield,NH,43.64,-71
Eaton Center,NH,43.9,-71.06
Exeter,NH,42.97,-70.94
Farmington,NH,43.4,-71.07
Freedom,NH,43.81,-71.03
Gilmanton Iron Works,NH,43.43,-71.34
Glen,NH,44.1,-71.17
Rochester,NH,43.3,-70.97
Greenland,NH,43.03,-70.83
Hampstead,NH,42.87,-71.18
Hampton,NH,42.94,-70.82
Hampton,NH,42.94,-70.82
Hampton Falls,NH,42.91,-70.86
Intervale,NH,44.15,-71.06
Jackson,NH,44.14,-71.18
Kearsarge,NH,44.06,-71.06
Kingston,NH,42.93,-71.05
Madison,NH,43.89,-71.14
Melvin Village,NH,43.69,-71.28
Milton,NH,43.4,-70.98
Milton Mills,NH,43.5,-70.97
Mirror Lake,NH,43.63,-71.28
New Castle,NH,43.05,-70.72
New Durham,NH,43.43,-71.17
Newfields,NH,43.03,-70.93
Newmarket,NH,43.07,-70.94
Newton,NH,42.86,-71.03
Newton Junction,NH,42.86,-71.04
North Conway,NH,44.05,-71.12
Lee,NH,43.1,-71.01
North Hampton,NH,42.97,-70.83
Ossipee,NH,43.68,-71.11
Plaistow,NH,42.83,-71.09
Rochester,NH,43.3,-70.97
Rochester,NH,43.3,-70.97
Rochester,NH,43.3,-70.97
Rollinsford,NH,43.23,-70.82
Rye,NH,43.01,-70.77
Rye Beach,NH,43.01,-70.76
Sanbornville,NH,43.56,-71.01
Sandown,NH,42.92,-71.18
Seabrook,NH,42.89,-70.87
Silver Lake,NH,43.87,-71.19
Somersworth,NH,43.25,-70.88
Effingham,NH,43.71,-71
South Tamworth,NH,43.83,-71.31
Strafford,NH,43.32,-71.18
Stratham,NH,43.02,-70.91
Tamworth,NH,43.85,-71.26
Union,NH,43.45,-71.03
West Ossipee,NH,43.83,-71.2
Wolfeboro,NH,43.58,-71.2
Wolfeboro Falls,NH,43.59,-71.24
Wonalancet,NH,43.87,-71.28
Avenel,NJ,40.58,-74.27
Bayonne,NJ,40.66,-74.11
Bloomfield,NJ,40.81,-74.18
Fairfield,NJ,40.88,-74.3
Boonton,NJ,40.9,-74.4
Caldwell,NJ,40.83,-74.27
Caldwell,NJ,40.83,-74.27
Carteret,NJ,40.58,-74.22
Cedar Grove,NJ,40.85,-74.22
Cliffside Park,NJ,40.82,-73.98
Clifton,NJ,40.86,-74.15
Clifton,NJ,40.86,-74.15
Clifton,NJ,40.86,-74.15
Clifton,NJ,40.86,-74.15
Clifton,NJ,40.86,-74.15
Cranford,NJ,40.65,-74.3
East Orange,NJ,40.76,-74.21
East Orange,NJ,40.76,-74.21
East Orange,NJ,40.76,-74.21
Edgewater,NJ,40.82,-73.97
Essex Fells,NJ,40.82,-74.28
Fairview,NJ,40.81,-74
Fanwood,NJ,40.64,-74.38
Fort Lee,NJ,40.85,-73.97
Garfield,NJ,40.87,-74.1
Garwood,NJ,40.65,-74.32
Glen Ridge,NJ,40.8,-74.2
Harrison,NJ,40.74,-74.15
Hoboken,NJ,40.74,-74.02
North Arlington,NJ,40.79,-74.12
Kearny,NJ,40.75,-74.11
Kenilworth,NJ,40.67,-74.28
Lake Hiawatha,NJ,40.88,-74.38
Lincoln Park,NJ,40.92,-74.3
Linden,NJ,40.62,-74.23
Livingston,NJ,40.78,-74.32
Maplewood,NJ,40.73,-74.27
Millburn,NJ,40.74,-74.32
Montclair,NJ,40.82,-74.21
Montclair,NJ,40.82,-74.21
Verona,NJ,40.83,-74.24
Montville,NJ,40.9,-74.36
Mountain Lakes,NJ,40.89,-74.44
North Bergen,NJ,40.79,-74.02
Orange,NJ,40.76,-74.23
Orange,NJ,40.76,-74.23
West Orange,NJ,40.79,-74.26
Parsippany,NJ,40.85,-74.4
Passaic,NJ,40.85,-74.12
Wallington,NJ,40.85,-74.1
Pine Brook,NJ,40.86,-74.34
Warren,NJ,40.63,-74.51
Plainfield,NJ,40.63,-74.4
Plainfield,NJ,40.63,-74.4
Plainfield,NJ,40.63,-74.4
Plainfield,NJ,40.63,-74.4
Port Reading,NJ,40.56,-74.24
Rahway,NJ,40.6,-74.28
Clark,NJ,40.62,-74.31
Colonia,NJ,40.59,-74.31
Roseland,NJ,40.82,-74.3
Watchung,NJ,40.64,-74.44
Rutherford,NJ,40.81,-74.1
Lyndhurst,NJ,40.79,-74.11
Carlstadt,NJ,40.82,-74.06
East Rutherford,NJ,40.81,-74.08
Moonachie,NJ,40.84,-74.05
Wood Ridge,NJ,40.85,-74.08
Scotch Plains,NJ,40.63,-74.37
Sewaren,NJ,40.55,-74.26
Short Hills,NJ,40.74,-74.33
South Orange,NJ,40.74,-74.26
South Plainfield,NJ,40.57,-74.41
Springfield,NJ,40.69,-74.32
Towaco,NJ,40.93,-74.34
Union,NJ,40.69,-74.26
Weehawken,NJ,40.76,-74.01
Union City,NJ,40.76,-74.03
Vauxhall,NJ,40.71,-74.28
Westfield,NJ,40.65,-74.34
Westfield,NJ,40.65,-74.34
Mountainside,NJ,40.68,-74.36
West New York,NJ,40.78,-74
Secaucus,NJ,40.78,-74.06
Woodbridge,NJ,40.55,-74.28
Secaucus,NJ,40.78,-74.06
Jersey City,NJ,40.71,-74.06
Kearny,NJ,40.75,-74.11
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Belleville,NJ,40.79,-74.16
Nutley,NJ,40.81,-74.15
Irvington,NJ,40.72,-74.23
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.73,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.73,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Newark,NJ,40.72,-74.17
Elizabeth,NJ,40.66,-74.19
Elizabeth,NJ,40.66,-74.19
Roselle,NJ,40.65,-74.26
Roselle Park,NJ,40.66,-74.26
Hillside,NJ,40.69,-74.23
Elizabethport,NJ,40.66,-74.19
Elizabeth,NJ,40.66,-74.19
Elizabeth,NJ,40.66,-74.19
Jersey City,NJ,40.71,-74.06
Jersey City,NJ,40.71,-74.06
Jersey City,NJ,40.71,-74.06
Jersey City,NJ,40.71,-74.06
Jersey City,NJ,40.71,-74.06
Jersey City,NJ,40.71,-74.06
Jersey City,NJ,40.71,-74.06
Jersey City,NJ,40.71,-74.03
Jersey City,NJ,40.71,-74.06
Jersey City,NJ,40.71,-74.06
Jersey City,NJ,40.72,-74.08
Jersey City,NJ,40.71,-74.06
Allendale,NJ,41.03,-74.13
Bloomingdale,NJ,41.02,-74.33
Butler,NJ,40.99,-74.34
Elmwood Park,NJ,40.9,-74.11
Fair Lawn,NJ,40.93,-74.11
Franklin,NJ,41.11,-74.58
Franklin Lakes,NJ,41,-74.2
Glenwood,NJ,41.24,-74.48
Hamburg,NJ,41.14,-74.57
Haskell,NJ,41.02,-74.3
Hewitt,NJ,41.16,-74.35
Highland Lakes,NJ,41.17,-74.44
Ho Ho Kus,NJ,40.99,-74.09
Little Falls,NJ,40.87,-74.21
Mc Afee,NJ,41.2,-74.55
Mahwah,NJ,41.08,-74.18
Midland Park,NJ,40.99,-74.14
Newfoundland,NJ,41.07,-74.42
Oakland,NJ,41.03,-74.24
Oak Ridge,NJ,41.04,-74.48
Ogdensburg,NJ,41.07,-74.59
Pequannock,NJ,40.94,-74.29
Pompton Lakes,NJ,41,-74.28
Pompton Plains,NJ,40.96,-74.3
Ramsey,NJ,41.05,-74.14
Ridgewood,NJ,40.98,-74.11
Ridgewood,NJ,40.98,-74.11
Glen Rock,NJ,40.95,-74.12
Ringwood,NJ,41.11,-74.27
Riverdale,NJ,40.99,-74.3
Saddle River,NJ,41.02,-74.09
Stockholm,NJ,41.1,-74.53
Sussex,NJ,41.2,-74.6
Vernon,NJ,41.18,-74.51
Waldwick,NJ,41.01,-74.12
Wanaque,NJ,41.04,-74.29
Wayne,NJ,40.94,-74.24
Wayne,NJ,40.94,-74.24
Wayne,NJ,40.92,-74.27
West Milford,NJ,41.1,-74.39
Wyckoff,NJ,40.99,-74.16
Mahwah,NJ,41.08,-74.18
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Hawthorne,NJ,40.95,-74.15
Hawthorne,NJ,40.95,-74.15
Haledon,NJ,40.93,-74.18
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Totowa,NJ,40.9,-74.22
Totowa,NJ,40.9,-74.22
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Haledon,NJ,40.93,-74.18
Paterson,NJ,40.91,-74.16
Paterson,NJ,40.91,-74.16
Hackensack,NJ,40.88,-74.04
Hackensack,NJ,40.88,-74.04
Bogota,NJ,40.87,-74.02
Hasbrouck Heights,NJ,40.86,-74.07
Leonia,NJ,40.86,-73.99
South Hackensack,NJ,40.86,-74.04
Maywood,NJ,40.9,-74.06
Teterboro,NJ,40.85,-74.06
Alpine,NJ,40.95,-73.92
Bergenfield,NJ,40.92,-73.99
Closter,NJ,40.97,-73.96
Cresskill,NJ,40.93,-73.95
Demarest,NJ,40.95,-73.95
Dumont,NJ,40.94,-73.99
Emerson,NJ,40.97,-74.02
Englewood,NJ,40.89,-73.97
Englewood Cliffs,NJ,40.88,-73.94
Harrington Park,NJ,40.98,-73.98
Haworth,NJ,40.96,-73.99
Hillsdale,NJ,41,-74.04
Little Ferry,NJ,40.84,-74.03
Lodi,NJ,40.87,-74.08
Montvale,NJ,41.05,-74.04
New Milford,NJ,40.93,-74.01
Northvale,NJ,41,-73.95
Norwood,NJ,40.99,-73.95
Oradell,NJ,40.95,-74.03
Palisades Park,NJ,40.84,-73.99
Paramus,NJ,40.94,-74.07
Paramus,NJ,40.94,-74.07
Park Ridge,NJ,41.03,-74.04
Ridgefield,NJ,40.83,-74.01
Ridgefield Park,NJ,40.85,-74.02
River Edge,NJ,40.92,-74.04
Rochelle Park,NJ,40.9,-74.07
Saddle Brook,NJ,40.9,-74.09
Teaneck,NJ,40.88,-74.01
Tenafly,NJ,40.91,-73.95
Westwood,NJ,40.98,-74.03
Township Of Washington,NJ,40.98,-74.06
Woodcliff Lake,NJ,41.02,-74.05
Teterboro,NJ,40.85,-74.06
Red Bank,NJ,40.34,-74.06
Shrewsbury,NJ,40.32,-74.05
Fort Monmouth,NJ,40.31,-74.03
Fair Haven,NJ,40.36,-74.03
Red Bank,NJ,40.23,-74
Adelphia,NJ,40.21,-74.25
Allenhurst,NJ,40.23,-74
Asbury Park,NJ,40.22,-74.01
Belmar,NJ,40.17,-74.02
Atlantic Highlands,NJ,40.4,-74.03
Avon By The Sea,NJ,40.19,-74.01
Belford,NJ,40.41,-74.08
Belmar,NJ,40.17,-74.02
Bradley Beach,NJ,40.2,-74.01
Cliffwood,NJ,40.43,-74.23
Colts Neck,NJ,40.28,-74.16
Deal,NJ,40.24,-73.99
Eatontown,NJ,40.29,-74.05
Englishtown,NJ,40.29,-74.36
Farmingdale,NJ,40.19,-74.17
Freehold,NJ,40.25,-74.27
Hazlet,NJ,40.42,-74.17
Howell,NJ,40.14,-74.19
Highlands,NJ,40.4,-73.99
Holmdel,NJ,40.37,-74.17
Keansburg,NJ,40.44,-74.13
Keyport,NJ,40.43,-74.2
Leonardo,NJ,40.41,-74.06
Lincroft,NJ,40.34,-74.12
Little Silver,NJ,40.33,-74.03
Long Branch,NJ,40.29,-73.98
Marlboro,NJ,40.31,-74.25
Matawan,NJ,40.41,-74.23
Middletown,NJ,40.39,-74.11
Monmouth Beach,NJ,40.33,-73.98
Morganville,NJ,40.36,-74.25
Navesink,NJ,40.39,-74.11
Neptune,NJ,40.21,-74.08
Neptune,NJ,40.21,-74.08
Oakhurst,NJ,40.26,-74.02
Ocean Grove,NJ,40.21,-74
Oceanport,NJ,40.31,-74.02
Port Monmouth,NJ,40.43,-74.09
Rumson,NJ,40.36,-74
Spring Lake,NJ,40.15,-74.02
Tennent,NJ,40.29,-74.36
West Long Branch,NJ,40.29,-74.01
Wickatunk,NJ,40.35,-74.26
Eatontown,NJ,40.29,-74.05
Dover,NJ,40.88,-74.55
Dover,NJ,40.88,-74.55
Mine Hill,NJ,40.87,-74.6
Picatinny Arsenal,NJ,40.93,-74.54
Allamuchy,NJ,40.91,-74.83
Andover,NJ,40.98,-74.74
Augusta,NJ,41.14,-74.68
Belvidere,NJ,40.82,-75.07
Blairstown,NJ,40.98,-74.96
Branchville,NJ,41.14,-74.74
Montague,NJ,41.29,-74.74
Budd Lake,NJ,40.87,-74.73
Buttzville,NJ,40.82,-75.04
Califon,NJ,40.71,-74.83
Changewater,NJ,40.74,-74.95
Columbia,NJ,40.95,-75.06
Delaware,NJ,40.88,-75.04
Denville,NJ,40.89,-74.48
Flanders,NJ,40.84,-74.7
Glasser,NJ,40.98,-74.63
Great Meadows,NJ,40.84,-74.94
Greendell,NJ,40.97,-74.81
Hackettstown,NJ,40.85,-74.82
Hibernia,NJ,40.96,-74.48
Hopatcong,NJ,40.95,-74.65
Hope,NJ,40.91,-74.96
Ironia,NJ,40.85,-74.57
Johnsonburg,NJ,40.96,-74.88
Kenvil,NJ,40.88,-74.62
Lafayette,NJ,41.09,-74.68
Lake Hopatcong,NJ,40.96,-74.61
Landing,NJ,40.9,-74.66
Layton,NJ,41.21,-74.82
Ledgewood,NJ,40.88,-74.66
Long Valley,NJ,40.78,-74.76
Middleville,NJ,41.06,-74.89
Mount Arlington,NJ,40.91,-74.64
Netcong,NJ,40.89,-74.7
Newton,NJ,41.05,-74.75
Oxford,NJ,40.81,-74.99
Port Murray,NJ,40.79,-74.91
Rockaway,NJ,40.89,-74.51
Randolph,NJ,40.84,-74.58
Schooleys Mountain,NJ,40.78,-74.79
Sparta,NJ,41.04,-74.62
